SessionID,gyroTimestamp,gyroX(rad/s),gyroY(rad/s),gyroZ(rad/s), accelTimestamp,accelX,accelY,accelZ, geoTimestamp, Lat,Long,Speed(mph),TrueHeading,Alt(feet),Accuracy,AltAccuracy
10,29-12-2016 15:19:39.886,-0.01908,-0.01973,0.01017,29-12-2016 15:19:39.848,-0.23463,9.37569,2.77727,
10,29-12-2016 15:19:40.143,-0.01802,-0.00482,-0.00181,29-12-2016 15:19:39.888,-0.36152,9.44572,2.65756,
10,29-12-2016 15:19:40.340,-0.03400,0.00264,-0.00102,29-12-2016 15:19:40.295,-0.27174,9.35714,2.46902,
10,29-12-2016 15:19:40.535,-0.00497,-0.02000,0.01576,29-12-2016 15:19:40.495,-0.45610,9.47924,2.85269,
10,29-12-2016 15:19:40.734,0.01074,0.00450,0.00538,29-12-2016 15:19:40.698,-0.35853,9.45171,2.79044,
10,29-12-2016 15:19:40.933,-0.02414,0.00876,-0.02152,29-12-2016 15:19:40.894,-0.24361,9.39126,2.82456,
10,29-12-2016 15:19:41.133,-0.00390,-0.00509,0.04186,29-12-2016 15:19:41.096,-0.34895,9.51994,2.41156,
10,29-12-2016 15:19:41.335,-0.04199,0.00983,-0.02339,29-12-2016 15:19:41.299,-0.18794,9.28412,2.52349,
10,29-12-2016 15:19:41.533,0.03391,-0.01307,-0.00448,29-12-2016 15:19:41.498,-0.22625,9.46488,2.77069,
10,29-12-2016 15:19:41.733,-0.00177,0.00344,-0.01167,29-12-2016 15:19:41.695,-0.25738,9.40263,2.62345,
10,29-12-2016 15:19:41.932,0.01554,0.00796,0.00618,29-12-2016 15:19:41.895,-0.29030,9.34876,2.76530,
10,29-12-2016 15:19:42.132,-0.02201,0.02501,-0.00874,29-12-2016 15:19:42.094,-0.24660,9.43615,2.67133,
10,29-12-2016 15:19:42.331,0.00355,0.00024,0.01896,29-12-2016 15:19:42.295,-0.32202,9.46907,2.72101,
10,29-12-2016 15:19:42.534,0.03152,-0.00322,0.00058,29-12-2016 15:19:42.493,-0.16879,9.37809,2.88142,
10,29-12-2016 15:19:42.733,-0.00577,-0.02319,0.00138,29-12-2016 15:19:42.737,-0.19513,9.38766,2.77308,
10,29-12-2016 15:19:42.971,-0.00204,0.01595,-0.00900,29-12-2016 15:19:42.933,-0.21907,9.39066,2.66175,
10,29-12-2016 15:19:43.131,-0.00417,-0.01094,0.01124,29-12-2016 15:19:43.132,-0.23284,9.32302,2.72340,29-12-2016 15:19:43.115,50.4692603,30.6323656,null,null,null,22.343000411987305,null,
10,29-12-2016 15:19:43.269,0.04031,0.00637,0.02295,29-12-2016 15:19:43.235,-0.43934,9.53072,2.89758,29-12-2016 15:19:43.115,50.4692603,30.6323656,null,null,null,22.343000411987305,null,
10,29-12-2016 15:19:43.549,0.01793,-0.01680,-0.00022,29-12-2016 15:19:43.551,-0.14305,9.36612,2.74854,29-12-2016 15:19:43.115,50.4692603,30.6323656,null,null,null,22.343000411987305,null,
10,29-12-2016 15:19:43.750,0.01341,-0.00961,0.01630,29-12-2016 15:19:43.751,-0.21428,9.38587,2.53007,29-12-2016 15:19:43.115,50.4692603,30.6323656,null,null,null,22.343000411987305,null,
10,29-12-2016 15:19:43.949,-0.00870,-0.02852,0.00085,29-12-2016 15:19:43.950,-0.14305,9.34397,2.56778,29-12-2016 15:19:43.115,50.4692603,30.6323656,null,null,null,22.343000411987305,null,
10,29-12-2016 15:19:44.148,-0.01855,0.03673,-0.04789,29-12-2016 15:19:44.149,-0.35674,9.56244,2.97360,29-12-2016 15:19:43.115,50.4692603,30.6323656,null,null,null,22.343000411987305,null,
10,29-12-2016 15:19:44.348,-0.00151,-0.01893,0.01150,29-12-2016 15:19:44.352,-0.16759,9.39425,2.68869,29-12-2016 15:19:43.115,50.4692603,30.6323656,null,null,null,22.343000411987305,null,
10,29-12-2016 15:19:44.548,0.00888,-0.00349,0.00325,29-12-2016 15:19:44.549,-0.34177,9.46847,2.57317,29-12-2016 15:19:43.115,50.4692603,30.6323656,null,null,null,22.343000411987305,null,
10,29-12-2016 15:19:44.748,0.03418,0.01515,0.02322,29-12-2016 15:19:44.750,-0.36033,9.38527,2.73957,29-12-2016 15:19:43.115,50.4692603,30.6323656,null,null,null,22.343000411987305,null,
10,29-12-2016 15:19:44.948,0.00648,-0.01760,0.01337,29-12-2016 15:19:44.949,-0.31005,9.41280,2.69647,29-12-2016 15:19:43.115,50.4692603,30.6323656,null,null,null,22.343000411987305,null,
