SessionID,gyroTimestamp,gyroX(rad/s),gyroY(rad/s),gyroZ(rad/s), accelTimestamp,accelX,accelY,accelZ, geoTimestamp, Lat,Long,Speed(mph),TrueHeading,Alt(feet),Accuracy,AltAccuracy
6,29-12-2016 15:00:27.639,-0.00279,0.00168,0.00320,29-12-2016 15:00:27.571,-0.14664,-0.01272,9.73662,
6,29-12-2016 15:00:27.888,0.00067,0.00035,0.00347,29-12-2016 15:00:27.761,-0.13228,-0.01272,9.74320,29-12-2016 15:00:27.740,50.4692603,30.6323656,null,null,null,22.322999954223633,null,
6,29-12-2016 15:00:28.083,0.00014,0.00168,0.00214,29-12-2016 15:00:28.020,-0.14365,0.01242,9.72106,29-12-2016 15:00:27.740,50.4692603,30.6323656,null,null,null,22.322999954223633,null,
6,29-12-2016 15:00:28.200,-0.00359,0.00248,0.00267,29-12-2016 15:00:28.149,-0.12330,-0.05222,9.75757,29-12-2016 15:00:28.092,50.4692603,30.6323656,null,null,null,22.322999954223633,null,
6,29-12-2016 15:00:28.489,-0.00119,0.00301,-0.00265,29-12-2016 15:00:28.450,-0.11253,-0.01990,9.72704,29-12-2016 15:00:28.092,50.4692603,30.6323656,null,null,null,22.322999954223633,null,
6,29-12-2016 15:00:28.615,-0.00039,0.00168,0.00107,29-12-2016 15:00:28.570,-0.13467,0.02738,9.72405,29-12-2016 15:00:28.473,50.4692603,30.6323656,null,null,null,22.322999954223633,null,
6,29-12-2016 15:00:28.969,-0.00172,0.00088,-0.00239,29-12-2016 15:00:28.972,-0.15502,-0.02110,9.76056,29-12-2016 15:00:28.473,50.4692603,30.6323656,null,null,null,22.322999954223633,null,
6,29-12-2016 15:00:29.169,-0.00163,-0.00008,0.00021,29-12-2016 15:00:29.174,-0.11133,0.00105,9.71387,29-12-2016 15:00:28.473,50.4692603,30.6323656,null,null,null,22.322999954223633,null,
6,29-12-2016 15:00:29.368,-0.00216,-0.00300,-0.00166,29-12-2016 15:00:29.369,-0.10594,0.00763,9.73063,29-12-2016 15:00:28.473,50.4692603,30.6323656,null,null,null,22.322999954223633,null,
6,29-12-2016 15:00:29.568,-0.00057,0.00072,0.00021,29-12-2016 15:00:29.575,-0.13108,-0.00254,9.72585,29-12-2016 15:00:28.473,50.4692603,30.6323656,null,null,null,22.322999954223633,null,
6,29-12-2016 15:00:29.768,-0.00110,0.00152,0.00207,29-12-2016 15:00:29.769,-0.12570,0.00703,9.72106,29-12-2016 15:00:28.473,50.4692603,30.6323656,null,null,null,22.322999954223633,null,
