SessionID,gyroTimestamp,gyroX(rad/s),gyroY(rad/s),gyroZ(rad/s), accelTimestamp,accelX,accelY,accelZ, geoTimestamp, Lat,Long,Speed(mph),TrueHeading,Alt(feet),Accuracy,AltAccuracy
8,29-12-2016 15:09:41.716,0.00162,-0.00190,0.00107,29-12-2016 15:09:41.637,-0.21787,0.02634,9.56424,
8,29-12-2016 15:09:41.916,-0.00104,0.00183,-0.00426,29-12-2016 15:09:41.842,-0.21548,0.02873,9.55466,
8,29-12-2016 15:09:42.116,-0.00022,0.00027,0.00073,29-12-2016 15:09:42.037,-0.21727,0.02394,9.55765,
8,29-12-2016 15:09:42.319,0.00031,-0.00080,-0.00060,29-12-2016 15:09:42.236,-0.20351,0.05207,9.58040,
8,29-12-2016 15:09:42.519,-0.00049,0.00213,0.00047,29-12-2016 15:09:42.436,-0.22087,0.04788,9.57441,
8,29-12-2016 15:09:42.715,-0.00059,-0.00173,-0.00077,29-12-2016 15:09:42.636,-0.22087,0.03472,9.58399,
8,29-12-2016 15:09:42.916,-0.00139,0.00040,-0.00131,29-12-2016 15:09:42.836,-0.22565,0.05626,9.59357,
8,29-12-2016 15:09:43.117,-0.00086,-0.00120,0.00056,29-12-2016 15:09:43.038,-0.22386,0.04669,9.58818,
8,29-12-2016 15:09:43.316,0.00047,0.00013,-0.00077,29-12-2016 15:09:43.238,-0.20530,0.04190,9.58519,
8,29-12-2016 15:09:43.516,-0.00059,0.00013,0.00002,29-12-2016 15:09:43.437,-0.21428,0.03771,9.58878,
8,29-12-2016 15:09:43.716,-0.00086,0.00037,0.00072,29-12-2016 15:09:43.638,-0.21428,0.04250,9.55646,
8,29-12-2016 15:09:43.916,0.00074,0.00063,0.00099,29-12-2016 15:09:43.838,-0.21428,0.04429,9.57740,
8,29-12-2016 15:09:44.115,-0.00006,0.00010,-0.00061,29-12-2016 15:09:44.036,-0.21727,0.02215,9.61212,
8,29-12-2016 15:09:44.316,-0.00067,0.00003,0.00045,29-12-2016 15:09:44.280,-0.21907,0.04010,9.58578,
8,29-12-2016 15:09:44.515,-0.00067,-0.00050,0.00231,29-12-2016 15:09:44.479,-0.22087,0.02873,9.55526,
8,29-12-2016 15:09:44.714,0.00039,0.00003,0.00018,29-12-2016 15:09:44.642,-0.20770,0.03950,9.61871,
8,29-12-2016 15:09:44.914,0.00103,0.00144,-0.00026,29-12-2016 15:09:44.878,-0.21129,0.03831,9.55885,
8,29-12-2016 15:09:45.115,-0.00136,0.00037,-0.00159,29-12-2016 15:09:45.037,-0.24481,0.03232,9.56065,
8,29-12-2016 15:09:45.314,-0.00030,-0.00122,0.00054,29-12-2016 15:09:45.276,-0.22565,0.03651,9.58279,
8,29-12-2016 15:09:45.518,-0.00198,-0.00051,-0.00021,29-12-2016 15:09:45.478,-0.19992,0.04070,9.60494,
8,29-12-2016 15:09:45.715,-0.00092,-0.00077,-0.00207,29-12-2016 15:09:45.676,-0.21308,0.03771,9.57381,
8,29-12-2016 15:09:45.914,0.00121,-0.00024,-0.00074,29-12-2016 15:09:45.877,-0.22685,0.03591,9.60793,
8,29-12-2016 15:09:46.116,-0.00038,-0.00051,0.00166,29-12-2016 15:09:46.078,-0.21608,0.02933,9.59716,
8,29-12-2016 15:09:46.313,0.00002,-0.00112,0.00102,29-12-2016 15:09:46.276,-0.21548,0.02873,9.57980,
8,29-12-2016 15:09:46.512,-0.00025,0.00101,0.00128,29-12-2016 15:09:46.474,-0.21548,0.03891,9.58938,
8,29-12-2016 15:09:46.713,0.00028,-0.00139,-0.00005,29-12-2016 15:09:46.674,-0.22565,0.03651,9.56005,
8,29-12-2016 15:09:46.912,0.00006,-0.00029,-0.00074,29-12-2016 15:09:46.875,-0.21787,0.04310,9.56124,
8,29-12-2016 15:09:47.112,0.00032,0.00051,-0.00021,29-12-2016 15:09:47.075,-0.20949,0.05806,9.56962,
8,29-12-2016 15:09:47.312,-0.00127,0.00104,-0.00021,29-12-2016 15:09:47.276,-0.20889,0.03112,9.54089,
8,29-12-2016 15:09:47.511,0.00054,0.00136,0.00034,29-12-2016 15:09:47.474,-0.20949,0.03531,9.55885,
8,29-12-2016 15:09:47.711,0.00081,0.00002,0.00034,29-12-2016 15:09:47.673,-0.20710,0.04968,9.57501,
8,29-12-2016 15:09:47.911,0.00081,0.00056,-0.00019,29-12-2016 15:09:47.874,-0.20770,0.02574,9.57860,
8,29-12-2016 15:09:48.111,0.00010,-0.00164,0.00074,29-12-2016 15:09:48.075,-0.21787,0.03651,9.55765,
8,29-12-2016 15:09:48.311,-0.00070,0.00076,0.00021,29-12-2016 15:09:48.273,-0.21368,0.02215,9.55705,
8,29-12-2016 15:09:48.510,0.00037,0.00076,0.00047,29-12-2016 15:09:48.470,-0.21548,0.04010,9.59955,
8,29-12-2016 15:09:48.751,0.00079,-0.00048,0.00123,29-12-2016 15:09:48.676,-0.20291,0.04489,9.59177,
8,29-12-2016 15:09:48.950,0.00106,-0.00048,0.00017,29-12-2016 15:09:48.913,-0.23343,0.01377,9.55526,
8,29-12-2016 15:09:49.150,0.00052,0.00165,-0.00117,29-12-2016 15:09:49.110,-0.22745,0.03771,9.57740,
8,29-12-2016 15:09:49.350,-0.00076,-0.00178,-0.00189,29-12-2016 15:09:49.312,-0.21368,0.05806,9.55526,
8,29-12-2016 15:09:49.550,0.00031,0.00035,-0.00056,29-12-2016 15:09:49.509,-0.20411,0.04429,9.57082,
8,29-12-2016 15:09:49.749,0.00004,-0.00098,0.00211,29-12-2016 15:09:49.711,-0.20770,0.05088,9.60374,
8,29-12-2016 15:09:49.950,0.00057,0.00168,0.00131,29-12-2016 15:09:49.911,-0.20710,0.05207,9.57561,
8,29-12-2016 15:09:50.149,-0.00026,-0.00158,-0.00104,29-12-2016 15:09:50.109,-0.22326,0.04489,9.57022,
8,29-12-2016 15:09:50.349,0.00001,0.00135,-0.00024,29-12-2016 15:09:50.309,-0.21727,0.03053,9.55107,
8,29-12-2016 15:09:50.549,-0.00159,-0.00265,-0.00024,29-12-2016 15:09:50.509,-0.21428,0.05806,9.55885,
8,29-12-2016 15:09:50.749,-0.00165,0.00301,-0.00097,29-12-2016 15:09:50.709,-0.21308,0.03891,9.54269,
8,29-12-2016 15:09:50.948,0.00075,0.00008,-0.00097,29-12-2016 15:09:50.909,-0.21548,0.05567,9.57381,
8,29-12-2016 15:09:51.147,-0.00005,0.00115,-0.00044,29-12-2016 15:09:51.110,-0.21189,0.05267,9.60374,
8,29-12-2016 15:09:51.347,-0.00121,-0.00039,0.00093,29-12-2016 15:09:51.308,-0.21129,0.04908,9.57322,
8,29-12-2016 15:09:51.547,0.00172,-0.00092,-0.00040,29-12-2016 15:09:51.508,-0.20949,0.05028,9.58279,
8,29-12-2016 15:09:51.747,-0.00147,-0.00039,-0.00226,29-12-2016 15:09:51.711,-0.21727,0.03651,9.56364,
8,29-12-2016 15:09:51.947,0.00079,0.00009,-0.00017,29-12-2016 15:09:51.909,-0.20530,0.02813,9.58160,
8,29-12-2016 15:09:52.148,0.00026,0.00009,-0.00017,29-12-2016 15:09:52.108,-0.22685,0.04130,9.59416,
